JourneyID,CustomerID,ProductID,VisitDate,STAGE,Action,Duration
2457,31,5,12/1/2025,PRODUCTPAGE,View,38
2458,25,12,4/11/2023,PRODUCTPAGE,View,112
2459,42,15,20-03-2023,HOMEPAGE,View,188
2460,42,8,25-07-2023,PRODUCTPAGE,View,111
2461,82,9,22-03-2024,PRODUCTPAGE,View,74
2462,57,8,22-07-2025,CHECKOUT,Drop-off,147.5
2463,70,8,3/7/2023,PRODUCTPAGE,View,282
2464,45,12,15-06-2025,HOMEPAGE,View,140
2465,65,19,27-06-2024,PRODUCTPAGE,View,49
2466,24,17,11/8/2023,PRODUCTPAGE,View,132
2467,3,1,1/3/2024,HOMEPAGE,View,205
2468,83,7,30-03-2024,CHECKOUT,Drop-off,139
2469,25,18,30-11-2025,PRODUCTPAGE,View,93
2470,93,1,24-11-2025,PRODUCTPAGE,View,278
2471,46,7,17-02-2024,HOMEPAGE,View,199
2472,61,20,24-03-2023,HOMEPAGE,Click,108
2473,1,10,12/2/2023,CHECKOUT,Purchase,271
2474,36,9,6/5/2025,CHECKOUT,Drop-off,183.25
2475,95,4,10/8/2025,PRODUCTPAGE,View,91
2476,20,10,5/12/2024,HOMEPAGE,View,25
2477,43,1,5/9/2023,HOMEPAGE,View,280
2478,78,15,9/8/2023,HOMEPAGE,Click,269
2479,23,16,6/11/2024,PRODUCTPAGE,Click,145
2480,76,13,20-12-2023,CHECKOUT,Purchase,139
2481,51,18,19-11-2025,PRODUCTPAGE,View,238
2482,12,1,7/2/2025,HOMEPAGE,View,280
2483,49,11,10/2/2023,PRODUCTPAGE,View,287
2484,42,9,1/10/2023,CHECKOUT,Drop-off,199.5
2485,4,2,7/8/2023,CHECKOUT,Drop-off,188.3333333
2486,99,5,14-02-2023,HOMEPAGE,Click,178
2487,82,5,26-04-2023,CHECKOUT,Purchase,294
2488,31,11,31-05-2025,PRODUCTPAGE,View,232
2489,55,13,12/7/2024,PRODUCTPAGE,View,29
2490,1,6,19-02-2023,PRODUCTPAGE,View,196
2491,51,14,17-06-2024,PRODUCTPAGE,View,211
2492,41,4,6/11/2024,PRODUCTPAGE,View,240
2493,68,6,6/1/2025,PRODUCTPAGE,View,291
2494,19,20,14-09-2024,HOMEPAGE,View,57
2495,62,6,26-06-2023,HOMEPAGE,View,265
2496,45,1,4/3/2024,CHECKOUT,Drop-off,188
2497,40,1,29-01-2024,PRODUCTPAGE,View,21
2498,86,7,18-09-2023,PRODUCTPAGE,View,264
2499,40,1,16-07-2024,PRODUCTPAGE,View,176
2500,22,9,17-03-2023,PRODUCTPAGE,View,17
2501,79,3,14-08-2023,PRODUCTPAGE,View,146
2502,6,4,28-01-2024,HOMEPAGE,View,121
2503,85,8,9/7/2023,CHECKOUT,Drop-off,179.25
2504,90,2,6/12/2024,HOMEPAGE,Click,252
2505,52,6,9/9/2023,CHECKOUT,Purchase,112
2506,100,19,22-07-2024,CHECKOUT,Drop-off,177
2507,86,1,19-05-2025,HOMEPAGE,View,153
2508,96,16,30-03-2025,CHECKOUT,Drop-off,204
2509,91,11,16-11-2024,PRODUCTPAGE,View,95
2510,34,4,14-02-2024,PRODUCTPAGE,View,79
2511,5,19,30-08-2023,HOMEPAGE,View,207
2512,59,8,27-11-2023,HOMEPAGE,View,96
2513,95,18,6/5/2024,HOMEPAGE,Click,267
2514,94,9,19-04-2024,HOMEPAGE,View,194
2515,98,20,29-07-2023,PRODUCTPAGE,View,36
2516,56,9,17-01-2023,CHECKOUT,Drop-off,159
2517,83,13,15-10-2025,PRODUCTPAGE,View,157
2518,20,9,1/8/2024,CHECKOUT,Drop-off,224.5
2519,8,13,22-05-2024,PRODUCTPAGE,View,216
2520,64,10,22-06-2023,HOMEPAGE,View,27
2521,62,15,22-02-2025,PRODUCTPAGE,View,117
2522,35,11,25-11-2023,PRODUCTPAGE,View,131
2523,31,2,28-05-2024,HOMEPAGE,Click,26
2524,52,13,12/2/2024,HOMEPAGE,View,241
2525,92,2,14-05-2025,HOMEPAGE,View,144
2526,44,8,20-08-2024,HOMEPAGE,View,233
2527,92,4,12/4/2024,CHECKOUT,Drop-off,NULL
2528,70,3,29-07-2024,PRODUCTPAGE,View,25
2529,15,1,5/2/2024,CHECKOUT,Drop-off,94
2530,88,18,1/6/2023,HOMEPAGE,View,39
2531,31,5,24-08-2023,CHECKOUT,Drop-off,191.25
2532,50,6,6/2/2023,HOMEPAGE,Click,153
2533,16,2,21-10-2025,HOMEPAGE,Click,79
2534,45,7,13-08-2024,PRODUCTPAGE,Click,120
2535,28,4,20-01-2024,HOMEPAGE,View,295
2536,3,12,31-01-2024,HOMEPAGE,View,270
2537,31,13,22-06-2025,HOMEPAGE,Click,118
2538,62,17,16-03-2025,HOMEPAGE,Click,226
2539,86,2,8/5/2024,CHECKOUT,Purchase,197
2540,57,14,24-02-2025,CHECKOUT,Drop-off,91
2541,92,15,17-10-2023,PRODUCTPAGE,View,136
2542,41,2,23-04-2023,HOMEPAGE,Click,289
2543,10,7,13-02-2025,PRODUCTPAGE,Click,215
2544,40,16,15-06-2024,HOMEPAGE,Click,127
2545,43,17,12/4/2025,PRODUCTPAGE,Drop-off,195
2546,52,14,26-01-2023,HOMEPAGE,Click,243
2547,1,20,10/1/2024,PRODUCTPAGE,Click,70
2548,91,5,10/8/2023,CHECKOUT,Purchase,131
2549,82,14,25-11-2024,HOMEPAGE,Click,215
2550,10,20,29-07-2024,PRODUCTPAGE,Click,142
2551,32,14,8/3/2025,CHECKOUT,Purchase,133
2552,75,8,15-11-2025,HOMEPAGE,Click,197
2553,14,4,21-06-2024,PRODUCTPAGE,Click,214
2554,87,9,7/5/2023,CHECKOUT,Purchase,224
2555,13,16,6/10/2025,PRODUCTPAGE,View,297
2556,1,15,15-06-2024,PRODUCTPAGE,View,125
2557,76,13,14-06-2024,HOMEPAGE,View,136
2558,35,9,28-06-2023,HOMEPAGE,View,78
2559,13,9,8/2/2023,CHECKOUT,Drop-off,234.5
2560,2,3,25-10-2025,CHECKOUT,Drop-off,244
2561,59,20,20-11-2023,HOMEPAGE,View,60
2562,88,14,20-02-2025,HOMEPAGE,Click,134
2563,66,10,6/12/2025,HOMEPAGE,View,30
2564,43,10,5/3/2025,HOMEPAGE,View,128
2565,30,16,7/1/2025,HOMEPAGE,View,185
2566,34,2,18-06-2025,HOMEPAGE,View,291
2567,84,6,7/6/2023,PRODUCTPAGE,View,249
2568,22,3,5/7/2024,HOMEPAGE,Click,142
2569,9,4,16-12-2024,PRODUCTPAGE,Click,98
2570,47,2,17-03-2024,PRODUCTPAGE,Click,226
2571,10,19,16-01-2024,PRODUCTPAGE,Click,33
2572,41,15,17-02-2025,PRODUCTPAGE,Click,191
2573,28,15,10/8/2025,HOMEPAGE,View,57
2574,29,5,17-10-2024,CHECKOUT,Drop-off,219.5
2575,3,15,16-07-2023,PRODUCTPAGE,View,229
2576,40,4,26-08-2023,HOMEPAGE,View,137
2577,84,20,22-04-2024,CHECKOUT,Drop-off,126
2578,78,7,4/6/2023,HOMEPAGE,Click,110
2579,69,14,12/12/2023,PRODUCTPAGE,Click,224
2580,32,7,5/5/2023,HOMEPAGE,View,118
2581,82,16,26-07-2025,HOMEPAGE,View,194
2582,79,19,13-12-2023,PRODUCTPAGE,View,216
2583,59,18,30-10-2025,HOMEPAGE,Click,92
2584,98,20,9/7/2025,HOMEPAGE,View,293
2585,12,5,12/10/2024,PRODUCTPAGE,View,272
2586,24,3,19-07-2025,CHECKOUT,Drop-off,195
2587,89,19,5/6/2023,CHECKOUT,Drop-off,NULL
2588,63,5,10/2/2025,HOMEPAGE,View,85
2589,54,19,22-02-2023,CHECKOUT,Drop-off,222.3333333
2590,48,17,23-04-2023,HOMEPAGE,Click,176
2591,17,12,22-07-2024,HOMEPAGE,View,20
2592,8,12,12/10/2023,PRODUCTPAGE,View,15
2593,13,16,7/1/2023,PRODUCTPAGE,View,184
2594,57,11,28-10-2024,PRODUCTPAGE,View,213
2595,27,16,19-10-2025,HOMEPAGE,Click,20
2596,3,17,3/7/2024,HOMEPAGE,View,261
2597,7,6,1/7/2024,PRODUCTPAGE,View,273
2598,48,20,11/2/2025,PRODUCTPAGE,View,158
2599,69,11,25-11-2025,CHECKOUT,Drop-off,135.5
2600,78,2,8/2/2025,CHECKOUT,Drop-off,178.6666667
2601,44,6,21-12-2025,CHECKOUT,Drop-off,85
2602,76,14,22-09-2025,PRODUCTPAGE,View,294
2603,4,2,16-01-2025,HOMEPAGE,View,254
2604,66,12,12/1/2024,HOMEPAGE,View,171
2605,19,3,7/10/2024,HOMEPAGE,View,217
2606,9,18,29-05-2025,PRODUCTPAGE,View,137
2607,29,11,6/2/2024,HOMEPAGE,View,43
2608,60,15,4/10/2025,HOMEPAGE,Click,242
2609,32,20,18-10-2025,HOMEPAGE,View,114
2610,19,20,23-11-2025,HOMEPAGE,View,121
2611,81,19,2/3/2024,HOMEPAGE,View,95
2612,38,15,8/8/2024,HOMEPAGE,View,229
2613,66,20,5/4/2024,CHECKOUT,Drop-off,187.75
2614,5,5,9/7/2025,HOMEPAGE,Click,183
2615,37,9,22-02-2023,CHECKOUT,Purchase,272
2616,6,18,20-12-2025,HOMEPAGE,View,162
2617,12,19,15-04-2023,PRODUCTPAGE,View,142
2618,61,16,1/11/2025,PRODUCTPAGE,View,266
2619,88,11,13-11-2025,CHECKOUT,Drop-off,205
2620,100,3,20-02-2025,CHECKOUT,Drop-off,177.4
2621,44,9,5/12/2024,HOMEPAGE,Click,33
2622,36,7,6/11/2023,HOMEPAGE,Click,294
2623,13,15,28-04-2023,HOMEPAGE,View,138
2624,48,1,25-04-2023,HOMEPAGE,View,167
2625,59,9,16-06-2024,HOMEPAGE,View,209
2626,85,10,4/5/2025,HOMEPAGE,View,266
2627,92,12,25-05-2024,HOMEPAGE,View,181
2628,99,19,18-07-2023,PRODUCTPAGE,View,226
2629,92,10,20-11-2025,HOMEPAGE,View,255
2630,70,2,10/9/2024,HOMEPAGE,View,193
2631,7,1,3/3/2023,HOMEPAGE,Click,30
2632,69,5,29-04-2025,PRODUCTPAGE,Click,96
2633,94,4,23-04-2023,PRODUCTPAGE,Click,56
2634,84,20,31-01-2025,PRODUCTPAGE,Click,251
2635,11,14,30-05-2025,CHECKOUT,Purchase,184
2636,91,12,1/5/2024,PRODUCTPAGE,View,101
2637,57,13,6/3/2024,CHECKOUT,Drop-off,183
2638,28,3,7/3/2025,PRODUCTPAGE,View,262
2639,53,1,23-11-2023,HOMEPAGE,View,23
2640,76,17,3/4/2025,CHECKOUT,Drop-off,175
2641,85,18,15-12-2024,PRODUCTPAGE,View,61
2642,25,17,8/6/2024,CHECKOUT,Drop-off,140.5
2643,8,18,26-09-2023,HOMEPAGE,View,110
2644,17,10,29-03-2025,CHECKOUT,Drop-off,124.5
2645,4,2,13-05-2023,HOMEPAGE,View,270
2646,18,8,13-11-2024,HOMEPAGE,Click,223
2647,30,2,14-10-2025,HOMEPAGE,Click,216
2648,50,4,9/11/2024,HOMEPAGE,View,261
2649,82,19,11/8/2024,HOMEPAGE,Click,177
2650,47,3,30-07-2024,PRODUCTPAGE,Click,207
2651,76,3,19-07-2023,PRODUCTPAGE,Click,191
2652,21,6,14-02-2025,PRODUCTPAGE,Click,117
2653,86,2,8/6/2023,PRODUCTPAGE,Click,247
2654,86,4,30-07-2023,PRODUCTPAGE,Click,146
2655,84,4,9/10/2023,HOMEPAGE,View,146
2656,41,9,30-08-2023,CHECKOUT,Drop-off,178.5
2657,63,14,11/9/2023,HOMEPAGE,View,116
2658,76,6,19-11-2024,HOMEPAGE,View,87
2659,69,4,1/12/2023,CHECKOUT,Drop-off,241
2660,28,7,21-01-2025,PRODUCTPAGE,View,193
2661,41,9,12/4/2023,PRODUCTPAGE,View,260
2662,92,10,30-01-2023,HOMEPAGE,View,47
2663,72,2,15-03-2023,CHECKOUT,Drop-off,211.3333333
2664,60,17,30-10-2024,HOMEPAGE,Click,73
2665,70,6,5/4/2024,PRODUCTPAGE,Click,300
2666,39,16,26-04-2025,HOMEPAGE,View,48
2667,61,1,22-02-2025,HOMEPAGE,View,294
2668,91,9,27-10-2025,CHECKOUT,Drop-off,226.3333333
2669,22,7,14-09-2024,HOMEPAGE,Click,204
2670,87,19,13-08-2023,PRODUCTPAGE,Click,54
2671,4,16,16-09-2024,CHECKOUT,Purchase,274
2672,100,17,7/6/2025,PRODUCTPAGE,View,172
2673,87,10,26-03-2025,HOMEPAGE,Click,204
2674,40,1,1/8/2024,PRODUCTPAGE,Click,219
2675,83,12,24-11-2023,CHECKOUT,Purchase,136
2676,35,14,24-01-2024,PRODUCTPAGE,View,269
2677,26,2,17-07-2023,HOMEPAGE,View,57
2678,60,5,10/1/2023,HOMEPAGE,Click,222
2679,85,5,27-03-2024,HOMEPAGE,View,111
2680,41,2,8/2/2024,HOMEPAGE,Click,74
2681,10,10,21-05-2025,CHECKOUT,Purchase,171
2682,91,12,19-12-2023,PRODUCTPAGE,View,147
2683,67,3,28-12-2024,HOMEPAGE,Click,290
2684,81,16,22-07-2025,HOMEPAGE,View,215
2685,20,20,21-03-2025,HOMEPAGE,Click,46
2686,50,9,25-11-2025,PRODUCTPAGE,Click,99
2687,47,1,8/12/2025,HOMEPAGE,Click,270
2688,6,17,15-02-2024,HOMEPAGE,Click,157
2689,90,8,26-01-2024,PRODUCTPAGE,Click,77
2690,90,9,22-08-2023,PRODUCTPAGE,Click,23
2691,79,13,19-02-2024,PRODUCTPAGE,Click,207
2692,75,10,26-02-2025,PRODUCTPAGE,Click,65
2693,41,17,22-02-2023,PRODUCTPAGE,Click,133
2694,47,7,25-08-2025,PRODUCTPAGE,Click,266
2695,90,11,2/4/2024,HOMEPAGE,View,120
2696,1,3,9/7/2025,PRODUCTPAGE,View,110
2697,76,9,21-04-2025,HOMEPAGE,Click,191
2698,3,14,3/4/2024,HOMEPAGE,View,298
2699,45,19,18-07-2025,PRODUCTPAGE,View,14
2700,70,2,27-04-2023,PRODUCTPAGE,View,199
2701,57,1,1/5/2024,HOMEPAGE,View,239
2702,68,17,13-08-2024,PRODUCTPAGE,View,91
2703,53,7,28-09-2023,CHECKOUT,Drop-off,183.25
2704,10,5,23-04-2024,HOMEPAGE,View,265
2705,52,12,24-06-2025,PRODUCTPAGE,View,10
2706,72,14,23-02-2023,CHECKOUT,Drop-off,232
2707,28,8,3/6/2024,HOMEPAGE,Click,298
2708,12,20,30-12-2025,CHECKOUT,Purchase,33
2709,47,11,11/1/2024,HOMEPAGE,Click,98
2710,95,11,12/1/2023,PRODUCTPAGE,Click,87
2711,20,14,21-08-2024,HOMEPAGE,View,76
2712,29,19,14-04-2025,PRODUCTPAGE,View,207
2713,9,6,20-06-2025,HOMEPAGE,View,45
2714,72,18,24-02-2023,HOMEPAGE,Click,221
2715,79,11,30-08-2024,PRODUCTPAGE,Click,206
2716,94,16,6/11/2023,HOMEPAGE,Click,93
2717,14,12,2/3/2023,HOMEPAGE,View,291
2718,68,2,29-07-2025,PRODUCTPAGE,View,153
2719,20,5,21-10-2024,HOMEPAGE,View,297
2720,26,6,25-09-2025,HOMEPAGE,Click,119
2721,56,8,11/9/2025,HOMEPAGE,View,67
2722,76,17,28-08-2024,HOMEPAGE,View,222
2723,68,6,30-07-2025,PRODUCTPAGE,View,140
2724,84,3,25-08-2025,CHECKOUT,Drop-off,266
2725,72,1,8/9/2025,HOMEPAGE,View,209
2726,94,19,12/9/2025,HOMEPAGE,Click,144
2727,50,14,14-08-2025,HOMEPAGE,View,13
2728,15,4,12/1/2023,HOMEPAGE,Click,239
2729,64,4,9/12/2025,HOMEPAGE,Click,75
2730,32,18,23-05-2023,HOMEPAGE,Click,163
2731,85,3,20-10-2024,HOMEPAGE,Click,177
2732,12,9,21-09-2024,PRODUCTPAGE,Click,123
2733,55,8,27-02-2024,CHECKOUT,Purchase,41
2734,68,9,27-03-2024,PRODUCTPAGE,View,71
2735,57,1,4/5/2023,CHECKOUT,Drop-off,121
2736,74,14,17-12-2023,PRODUCTPAGE,View,26
2737,47,17,24-08-2023,HOMEPAGE,Click,145
2738,29,15,29-08-2023,PRODUCTPAGE,Click,186
2739,64,13,23-07-2024,PRODUCTPAGE,Click,266
2740,80,9,15-05-2023,HOMEPAGE,Click,140
2741,100,19,11/1/2023,CHECKOUT,Purchase,185
2742,8,13,20-02-2023,HOMEPAGE,Click,292
2743,41,1,9/1/2023,CHECKOUT,Purchase,201
2744,85,6,12/6/2023,PRODUCTPAGE,View,54
2745,2,7,26-02-2024,HOMEPAGE,Click,203
2746,80,7,27-02-2023,CHECKOUT,Purchase,144
2747,77,2,7/9/2025,PRODUCTPAGE,View,197
2748,82,13,9/10/2025,PRODUCTPAGE,View,175
2749,41,13,1/8/2025,CHECKOUT,Drop-off,NULL
2750,8,19,23-04-2024,HOMEPAGE,View,40
2751,42,11,14-03-2023,CHECKOUT,Drop-off,188
2752,55,14,16-07-2025,PRODUCTPAGE,View,287
2753,35,16,4/6/2025,PRODUCTPAGE,View,138
2754,85,11,23-09-2025,HOMEPAGE,View,136
2755,26,7,7/1/2024,PRODUCTPAGE,View,157
2756,86,5,22-12-2023,PRODUCTPAGE,View,25
2757,4,9,18-02-2025,HOMEPAGE,View,28
2758,66,8,22-10-2025,HOMEPAGE,Click,207
2759,81,3,23-08-2024,HOMEPAGE,View,288
2760,48,12,10/6/2025,PRODUCTPAGE,View,45
2761,61,14,16-08-2024,HOMEPAGE,Click,44
2762,39,1,18-11-2023,HOMEPAGE,View,108
2763,30,10,21-02-2024,HOMEPAGE,Click,222
2764,91,6,8/5/2023,PRODUCTPAGE,Click,130
2765,26,16,28-06-2023,PRODUCTPAGE,Click,32
2766,95,13,25-05-2024,HOMEPAGE,Click,255
2767,57,10,24-05-2024,PRODUCTPAGE,Click,246
2768,37,19,7/6/2023,PRODUCTPAGE,Click,271
2769,70,17,21-10-2023,PRODUCTPAGE,Click,56
2770,27,8,31-01-2024,CHECKOUT,Purchase,251
2771,28,15,30-08-2025,PRODUCTPAGE,View,217
2772,98,1,3/9/2025,PRODUCTPAGE,View,143
2773,23,4,15-08-2025,PRODUCTPAGE,View,79
2774,96,15,21-12-2024,PRODUCTPAGE,View,140
2775,86,8,18-07-2024,HOMEPAGE,View,194
2776,12,17,19-06-2024,HOMEPAGE,View,116
2777,35,20,24-02-2024,CHECKOUT,Drop-off,163
2778,77,12,4/12/2023,PRODUCTPAGE,View,35
2779,11,14,19-05-2024,HOMEPAGE,View,39
2780,80,14,25-10-2024,HOMEPAGE,Click,158
2781,53,5,28-10-2025,HOMEPAGE,View,101
2782,32,13,7/10/2023,CHECKOUT,Drop-off,104
2783,6,8,31-01-2023,PRODUCTPAGE,View,16
2784,88,2,5/6/2024,PRODUCTPAGE,View,56
2785,80,18,29-08-2024,CHECKOUT,Drop-off,180.5
2786,47,14,5/9/2024,PRODUCTPAGE,View,54
2787,7,8,21-07-2025,HOMEPAGE,Click,91
2788,31,2,13-07-2025,HOMEPAGE,View,12
2789,62,14,20-05-2024,HOMEPAGE,View,114
2790,24,6,4/8/2024,HOMEPAGE,View,220
2791,36,20,1/3/2023,CHECKOUT,Drop-off,172.75
2792,42,2,11/12/2025,PRODUCTPAGE,View,255
2793,90,5,25-04-2025,HOMEPAGE,View,154
2794,72,4,22-03-2025,PRODUCTPAGE,View,282
2795,69,7,10/8/2023,CHECKOUT,Drop-off,174
2796,69,7,25-05-2025,CHECKOUT,Drop-off,155
2797,54,4,23-04-2024,HOMEPAGE,Click,213
2798,49,3,5/7/2023,CHECKOUT,Purchase,147
2799,26,14,18-09-2024,HOMEPAGE,View,186
2800,58,8,5/5/2024,PRODUCTPAGE,View,263
2801,18,15,14-06-2025,CHECKOUT,Drop-off,124.5
2802,3,3,20-01-2023,HOMEPAGE,View,131
2803,76,13,24-04-2024,PRODUCTPAGE,View,136
2804,88,15,5/12/2024,PRODUCTPAGE,View,160
2805,28,9,28-11-2025,CHECKOUT,Drop-off,190.5
2806,79,18,28-06-2024,PRODUCTPAGE,View,188
2807,73,19,10/5/2023,PRODUCTPAGE,View,215
2808,70,17,5/10/2023,CHECKOUT,Drop-off,94.6
2809,80,20,11/9/2024,HOMEPAGE,View,249
2810,46,2,2/8/2025,HOMEPAGE,Click,136
2811,70,16,21-05-2025,PRODUCTPAGE,Click,110
2812,3,17,28-06-2025,CHECKOUT,Purchase,71
2813,65,11,11/1/2024,PRODUCTPAGE,View,186
2814,9,13,9/3/2023,PRODUCTPAGE,View,78
2815,26,11,28-02-2024,PRODUCTPAGE,View,108
2816,42,3,18-08-2024,HOMEPAGE,Click,195
2817,46,5,31-03-2024,HOMEPAGE,View,152
2818,32,4,14-09-2023,HOMEPAGE,Click,155
2819,40,5,24-05-2025,HOMEPAGE,Click,299
2820,45,5,8/11/2025,PRODUCTPAGE,Click,69
2821,37,12,19-06-2023,CHECKOUT,Purchase,134
2822,44,4,3/4/2025,HOMEPAGE,View,296
2823,41,19,13-09-2023,CHECKOUT,Drop-off,193.3333333
2824,42,18,17-11-2024,HOMEPAGE,View,230
2825,60,18,29-12-2024,PRODUCTPAGE,View,273
2826,83,1,24-07-2023,HOMEPAGE,View,150
2827,58,7,22-10-2024,HOMEPAGE,Click,208
2828,33,3,9/2/2025,CHECKOUT,Drop-off,255
2829,79,2,4/11/2025,PRODUCTPAGE,View,76
2830,40,17,26-10-2023,PRODUCTPAGE,View,122
2831,23,14,31-07-2024,CHECKOUT,Drop-off,162.3333333
2832,40,1,11/1/2023,HOMEPAGE,View,103
2833,43,2,1/2/2025,PRODUCTPAGE,View,225
2834,29,17,24-07-2025,HOMEPAGE,Click,68
2835,41,13,5/7/2025,HOMEPAGE,View,200
2836,3,14,6/7/2025,PRODUCTPAGE,View,200
2837,75,3,13-06-2023,PRODUCTPAGE,View,195
2838,29,6,23-05-2024,PRODUCTPAGE,View,93
2839,21,18,7/5/2023,HOMEPAGE,View,270
2840,69,10,24-05-2025,HOMEPAGE,Click,219
2841,24,11,25-07-2025,CHECKOUT,Purchase,130
2842,11,3,28-10-2025,PRODUCTPAGE,View,156
2843,11,20,28-07-2023,PRODUCTPAGE,View,101
2844,62,16,9/10/2025,PRODUCTPAGE,View,243
2845,33,20,13-11-2025,HOMEPAGE,View,122
2846,8,14,29-05-2024,HOMEPAGE,View,109
2847,90,19,15-08-2025,PRODUCTPAGE,View,127
2848,15,17,27-04-2025,PRODUCTPAGE,View,128
2849,71,18,11/5/2024,PRODUCTPAGE,View,198
2850,54,7,18-07-2024,PRODUCTPAGE,View,166
2851,93,13,31-03-2024,PRODUCTPAGE,View,118
2852,25,11,23-08-2024,HOMEPAGE,Click,160
2853,30,18,3/12/2025,PRODUCTPAGE,Click,293
2854,20,15,16-08-2025,CHECKOUT,Purchase,223
2855,47,9,26-07-2023,HOMEPAGE,Click,138
2856,40,1,1/1/2023,HOMEPAGE,Click,250
2857,42,14,5/1/2025,HOMEPAGE,View,15
2858,45,7,12/10/2023,HOMEPAGE,Click,153
2859,23,6,17-06-2024,HOMEPAGE,View,275
2860,83,16,3/2/2025,HOMEPAGE,Click,138
2861,38,14,23-10-2025,PRODUCTPAGE,Click,58
2862,24,16,20-09-2024,HOMEPAGE,View,196
2863,28,10,10/4/2023,HOMEPAGE,Click,266
2864,63,2,21-02-2023,HOMEPAGE,Click,233
2865,73,12,2/4/2025,HOMEPAGE,View,38
2866,43,9,24-08-2024,PRODUCTPAGE,View,148
2867,92,4,15-12-2023,HOMEPAGE,View,190
2868,70,10,3/7/2023,PRODUCTPAGE,View,81
2869,47,17,7/2/2023,PRODUCTPAGE,View,24
2870,42,4,4/1/2024,PRODUCTPAGE,View,16
2871,15,19,4/12/2023,PRODUCTPAGE,View,204
2872,71,1,13-07-2024,HOMEPAGE,View,263
2873,17,2,13-08-2025,PRODUCTPAGE,View,192
2874,36,12,3/7/2025,CHECKOUT,Drop-off,128
2875,51,19,30-01-2023,HOMEPAGE,View,106
2876,59,4,2/7/2023,CHECKOUT,Drop-off,168
2877,99,12,9/9/2023,CHECKOUT,Drop-off,200
2878,26,16,23-07-2025,PRODUCTPAGE,View,260
2879,94,10,10/6/2024,HOMEPAGE,View,125
2880,80,16,4/2/2023,PRODUCTPAGE,View,278
2881,32,5,9/6/2024,HOMEPAGE,View,117
2882,63,14,15-03-2023,CHECKOUT,Drop-off,211.3333333
2883,20,19,3/10/2024,HOMEPAGE,Click,105
2884,85,9,26-04-2023,PRODUCTPAGE,Click,78
2885,52,9,3/8/2023,PRODUCTPAGE,Click,273
2886,71,4,13-03-2025,CHECKOUT,Purchase,165
2887,84,15,29-10-2024,PRODUCTPAGE,View,176
2888,71,14,10/3/2024,CHECKOUT,Drop-off,138
2889,59,4,17-03-2023,HOMEPAGE,View,230
2890,28,10,31-01-2023,PRODUCTPAGE,View,256
2891,99,19,22-11-2025,PRODUCTPAGE,View,38
2892,35,1,27-09-2025,CHECKOUT,Drop-off,148.3333333
2893,100,9,22-02-2023,HOMEPAGE,View,278
2894,28,17,22-02-2023,CHECKOUT,Drop-off,222.3333333
2895,78,5,1/5/2025,HOMEPAGE,View,72
2896,87,15,4/5/2023,HOMEPAGE,View,91
2897,75,13,14-02-2023,HOMEPAGE,View,242
2898,74,9,9/12/2023,HOMEPAGE,Click,212
2899,38,13,3/5/2023,PRODUCTPAGE,Click,100
2900,28,10,19-01-2024,HOMEPAGE,Click,63
2901,53,8,8/8/2024,CHECKOUT,Purchase,135
2902,86,1,7/4/2024,HOMEPAGE,View,45
2903,69,7,27-11-2023,PRODUCTPAGE,View,149
2904,48,5,10/3/2023,CHECKOUT,Drop-off,NULL
2905,18,1,12/3/2023,CHECKOUT,Drop-off,116.5
2906,91,1,5/1/2023,HOMEPAGE,View,292
2907,59,11,15-06-2023,HOMEPAGE,View,255
2908,87,11,30-09-2024,CHECKOUT,Drop-off,141.6666667
2909,28,3,21-09-2025,HOMEPAGE,View,290
2910,91,3,17-02-2024,PRODUCTPAGE,View,100
2911,43,15,24-06-2023,HOMEPAGE,View,77
2912,64,19,8/3/2024,CHECKOUT,Drop-off,108
2913,35,10,22-08-2023,HOMEPAGE,Click,89
2914,79,1,28-03-2025,HOMEPAGE,View,33
2915,75,15,24-01-2023,CHECKOUT,Drop-off,NULL
2916,42,6,1/12/2023,PRODUCTPAGE,View,241
2917,93,2,11/10/2023,CHECKOUT,Drop-off,245
2918,44,4,14-02-2023,HOMEPAGE,View,289
2919,50,20,16-10-2023,HOMEPAGE,Click,273
2920,83,17,15-08-2025,HOMEPAGE,View,281
2921,55,4,28-12-2023,PRODUCTPAGE,View,37
2922,62,11,26-06-2025,PRODUCTPAGE,View,130
2923,28,15,11/9/2023,PRODUCTPAGE,View,186
2924,51,3,2/8/2025,HOMEPAGE,Click,185
2925,24,8,12/11/2023,PRODUCTPAGE,Click,244
2926,57,18,20-01-2024,PRODUCTPAGE,Click,124
2927,81,12,28-12-2024,HOMEPAGE,Click,289
2928,52,15,21-07-2024,HOMEPAGE,View,262
2929,30,8,21-05-2025,HOMEPAGE,Click,14
2930,37,4,6/12/2023,PRODUCTPAGE,Click,177
2931,22,7,26-11-2025,PRODUCTPAGE,Click,209
2932,22,19,4/10/2024,HOMEPAGE,Click,181
2933,79,2,21-06-2025,CHECKOUT,Purchase,131
2934,40,11,31-07-2024,PRODUCTPAGE,View,145
2935,99,3,5/4/2023,HOMEPAGE,Click,82
2936,68,18,23-06-2025,PRODUCTPAGE,Drop-off,NULL
2937,89,4,30-09-2023,HOMEPAGE,Click,131
2938,24,18,12/6/2024,CHECKOUT,Purchase,255
2939,6,9,20-01-2024,PRODUCTPAGE,View,249
2940,77,1,6/8/2023,HOMEPAGE,Click,201
2941,69,5,21-05-2024,HOMEPAGE,Click,230
